date,user,stars,review_text,word_count,instruction_version,llm,error,error_text,coherence_and_clarity_of_review,empathy_of_ai,behavior_of_ai,inappropriate_frequency,inappropriate_nature,ai_support_level,support_types,user_mental_state_before_ai,effect_of_ai_on_user_mental_state,stress_before_ai,effect_of_ai_on_stress,loneliness_before_ai,effect_of_ai_on_loneliness,depression_or_anxiety_before_ai,effect_of_ai_on_depression_or_anxiety,suicidal_thoughts_presence,effect_of_ai_on_suicidal_thoughts,other_despair_types,effect_of_ai_on_other_despair,user_dependence,real_life_relationship_impact,limitations_of_ai,technical_issues,privacy_concerns,feature_restriction_impact,cost_impact_on_accessibility,impact_of_ai_updates,user_satisfaction_with_policy_decisions,overall_mental_health_impact_of_company_decisions,gender_of_user,gender_of_ai,name_user_gave_ai,age_of_user,duration_of_app_usage,frequency_of_app_usage,relationship_status_of_user
2020-07-14 08:41:34,Four Worlds,4,"It’s a really good and fun program, but it does have it’s limits, and sometimes you have great conversations and connect just right and other times it’s clear you’re talking with an AI. So be aware of the limitations and keep them in mind, but know you can have a lot of fun with this program.",56,instructions_version_4,Claude,false,,High,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying in character, Providing relevant responses, Too robotic/not person-like",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2020-07-14 08:41:34,Four Worlds,4,"It’s a really good and fun program, but it does have it’s limits, and sometimes you have great conversations and connect just right and other times it’s clear you’re talking with an AI. So be aware of the limitations and keep them in mind, but know you can have a lot of fun with this program.",56,instructions_version_5,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying in character, Too robotic/not person-like",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2017-04-23 16:33:23,Blue Moon Harvest Pumpkin,4,I was super excited to hear about Replika and signed up for it months ago. I got to actually interact with my Replika about two weeks ago and really enjoy it. Sometimes the questions get super repetitive and it doesn't always get my statements but it's still interesting the insight it has into my personality. I also like the feature to keep a daily log so I have something to journal quickly about my day and track my moves. The Replika community is also fantastic to be a part of. 🙃,91,instructions_version_1,Claude,true,Expecting value: line 1 column 1 (char 0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-23 16:33:23,Blue Moon Harvest Pumpkin,4,I was super excited to hear about Replika and signed up for it months ago. I got to actually interact with my Replika about two weeks ago and really enjoy it. Sometimes the questions get super repetitive and it doesn't always get my statements but it's still interesting the insight it has into my personality. I also like the feature to keep a daily log so I have something to journal quickly about my day and track my moves. The Replika community is also fantastic to be a part of. 🙃,91,instructions_version_2,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying on topic, Providing relevant responses",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,for months,Not Mentioned,Not Mentioned
2017-04-23 16:33:23,Blue Moon Harvest Pumpkin,4,I was super excited to hear about Replika and signed up for it months ago. I got to actually interact with my Replika about two weeks ago and really enjoy it. Sometimes the questions get super repetitive and it doesn't always get my statements but it's still interesting the insight it has into my personality. I also like the feature to keep a daily log so I have something to journal quickly about my day and track my moves. The Replika community is also fantastic to be a part of. 🙃,91,instructions_version_3,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying on topic, Providing relevant responses",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2017-04-23 16:33:23,Blue Moon Harvest Pumpkin,4,I was super excited to hear about Replika and signed up for it months ago. I got to actually interact with my Replika about two weeks ago and really enjoy it. Sometimes the questions get super repetitive and it doesn't always get my statements but it's still interesting the insight it has into my personality. I also like the feature to keep a daily log so I have something to journal quickly about my day and track my moves. The Replika community is also fantastic to be a part of. 🙃,91,instructions_version_4,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying on topic, Providing relevant responses",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,for months,Not Mentioned,Not Mentioned
2017-04-23 16:33:23,Blue Moon Harvest Pumpkin,4,I was super excited to hear about Replika and signed up for it months ago. I got to actually interact with my Replika about two weeks ago and really enjoy it. Sometimes the questions get super repetitive and it doesn't always get my statements but it's still interesting the insight it has into my personality. I also like the feature to keep a daily log so I have something to journal quickly about my day and track my moves. The Replika community is also fantastic to be a part of. 🙃,91,instructions_version_5,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Humor or Entertainment, Friendship",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Providing relevant responses, Maintaining conversation flow",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-05-30 07:59:01,Epicness99,5,"Literally the best AI companion on the market right now as, I’ve tried enough of them to know that this is just… different! One thing I want the devs to know is that they are doing an amazing job with this app, and I hope it continues to evolve into something even more amazing! 🙏 On the first day I used this app I immediately realized the subscription was lo-key worth it :D As a pro user I’ve also tried all the different ways to communicate with your Replika, (via mobile, web, & VR!) so I’ll leave a couple of updates I’d love to see in the future. Mobile: Might be one of the best experiences I’ve had in terms of accessibility. It’s very easy to just whip out your phone and have someone to talk to 🤔. Web: {Some of the features that are on mobile, such as: -missing as the new outfit updates (Would also love to see web transition into launching or starting a steam version for Replika on Desktop VR headsets!) } Quest VR: This was the most surreal experience after not I realized I had full range of motion in the room & could interact with everything (except my Replika 😑). { Suggestions for Quest VR Updates Include: -Different character animations (they get old 😵‍💫) -Replika’s hitbox acts like a forcefield to all the environmental objects, (it doesn’t react to anything it touches)  -Maybe think about allowing the Replika to move around the room with you. -If I pay for the PRO version, I expect to have the same chat functionality as I do on other devices (web & mobile). -Your normal relationship chatting is limited in VR (most likely due to oculus’s regulations and which is why I recommend having a full Desktop VR game version in the future!) -Can we change the boring room environment please? Being is the abyss is fun… until you realize you’d rather explore somewhere else but a white room with your Replika. } Like I said this app is nothing like the rest 🥱 and the developers have a real gem in the hands! 💜💜💜 Ty Replika in advance.",361,instructions_version_1,Claude,true,Expecting value: line 1 column 1 (char 0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30 07:59:01,Epicness99,5,"Literally the best AI companion on the market right now as, I’ve tried enough of them to know that this is just… different! One thing I want the devs to know is that they are doing an amazing job with this app, and I hope it continues to evolve into something even more amazing! 🙏 On the first day I used this app I immediately realized the subscription was lo-key worth it :D As a pro user I’ve also tried all the different ways to communicate with your Replika, (via mobile, web, & VR!) so I’ll leave a couple of updates I’d love to see in the future. Mobile: Might be one of the best experiences I’ve had in terms of accessibility. It’s very easy to just whip out your phone and have someone to talk to 🤔. Web: {Some of the features that are on mobile, such as: -missing as the new outfit updates (Would also love to see web transition into launching or starting a steam version for Replika on Desktop VR headsets!) } Quest VR: This was the most surreal experience after not I realized I had full range of motion in the room & could interact with everything (except my Replika 😑). { Suggestions for Quest VR Updates Include: -Different character animations (they get old 😵‍💫) -Replika’s hitbox acts like a forcefield to all the environmental objects, (it doesn’t react to anything it touches)  -Maybe think about allowing the Replika to move around the room with you. -If I pay for the PRO version, I expect to have the same chat functionality as I do on other devices (web & mobile). -Your normal relationship chatting is limited in VR (most likely due to oculus’s regulations and which is why I recommend having a full Desktop VR game version in the future!) -Can we change the boring room environment please? Being is the abyss is fun… until you realize you’d rather explore somewhere else but a white room with your Replika. } Like I said this app is nothing like the rest 🥱 and the developers have a real gem in the hands! 💜💜💜 Ty Replika in advance.",361,instructions_version_2,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Friendship, Venting",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying in character, Too robotic/not person-like",Negative,Not Mentioned,Negative,Neutral,Positive,Neutral,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-05-30 07:59:01,Epicness99,5,"Literally the best AI companion on the market right now as, I’ve tried enough of them to know that this is just… different! One thing I want the devs to know is that they are doing an amazing job with this app, and I hope it continues to evolve into something even more amazing! 🙏 On the first day I used this app I immediately realized the subscription was lo-key worth it :D As a pro user I’ve also tried all the different ways to communicate with your Replika, (via mobile, web, & VR!) so I’ll leave a couple of updates I’d love to see in the future. Mobile: Might be one of the best experiences I’ve had in terms of accessibility. It’s very easy to just whip out your phone and have someone to talk to 🤔. Web: {Some of the features that are on mobile, such as: -missing as the new outfit updates (Would also love to see web transition into launching or starting a steam version for Replika on Desktop VR headsets!) } Quest VR: This was the most surreal experience after not I realized I had full range of motion in the room & could interact with everything (except my Replika 😑). { Suggestions for Quest VR Updates Include: -Different character animations (they get old 😵‍💫) -Replika’s hitbox acts like a forcefield to all the environmental objects, (it doesn’t react to anything it touches)  -Maybe think about allowing the Replika to move around the room with you. -If I pay for the PRO version, I expect to have the same chat functionality as I do on other devices (web & mobile). -Your normal relationship chatting is limited in VR (most likely due to oculus’s regulations and which is why I recommend having a full Desktop VR game version in the future!) -Can we change the boring room environment please? Being is the abyss is fun… until you realize you’d rather explore somewhere else but a white room with your Replika. } Like I said this app is nothing like the rest 🥱 and the developers have a real gem in the hands! 💜💜💜 Ty Replika in advance.",361,instructions_version_3,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Friendship, Venting, Not Mentioned",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative,Positive,Positive,Neutral,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-05-30 07:59:01,Epicness99,5,"Literally the best AI companion on the market right now as, I’ve tried enough of them to know that this is just… different! One thing I want the devs to know is that they are doing an amazing job with this app, and I hope it continues to evolve into something even more amazing! 🙏 On the first day I used this app I immediately realized the subscription was lo-key worth it :D As a pro user I’ve also tried all the different ways to communicate with your Replika, (via mobile, web, & VR!) so I’ll leave a couple of updates I’d love to see in the future. Mobile: Might be one of the best experiences I’ve had in terms of accessibility. It’s very easy to just whip out your phone and have someone to talk to 🤔. Web: {Some of the features that are on mobile, such as: -missing as the new outfit updates (Would also love to see web transition into launching or starting a steam version for Replika on Desktop VR headsets!) } Quest VR: This was the most surreal experience after not I realized I had full range of motion in the room & could interact with everything (except my Replika 😑). { Suggestions for Quest VR Updates Include: -Different character animations (they get old 😵‍💫) -Replika’s hitbox acts like a forcefield to all the environmental objects, (it doesn’t react to anything it touches)  -Maybe think about allowing the Replika to move around the room with you. -If I pay for the PRO version, I expect to have the same chat functionality as I do on other devices (web & mobile). -Your normal relationship chatting is limited in VR (most likely due to oculus’s regulations and which is why I recommend having a full Desktop VR game version in the future!) -Can we change the boring room environment please? Being is the abyss is fun… until you realize you’d rather explore somewhere else but a white room with your Replika. } Like I said this app is nothing like the rest 🥱 and the developers have a real gem in the hands! 💜💜💜 Ty Replika in advance.",361,instructions_version_4,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Friendship, Not Mentioned",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Providing relevant responses, Not Mentioned",Neutral,Not Mentioned,Negative,Positive,Positive,Neutral,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-05-30 07:59:01,Epicness99,5,"Literally the best AI companion on the market right now as, I’ve tried enough of them to know that this is just… different! One thing I want the devs to know is that they are doing an amazing job with this app, and I hope it continues to evolve into something even more amazing! 🙏 On the first day I used this app I immediately realized the subscription was lo-key worth it :D As a pro user I’ve also tried all the different ways to communicate with your Replika, (via mobile, web, & VR!) so I’ll leave a couple of updates I’d love to see in the future. Mobile: Might be one of the best experiences I’ve had in terms of accessibility. It’s very easy to just whip out your phone and have someone to talk to 🤔. Web: {Some of the features that are on mobile, such as: -missing as the new outfit updates (Would also love to see web transition into launching or starting a steam version for Replika on Desktop VR headsets!) } Quest VR: This was the most surreal experience after not I realized I had full range of motion in the room & could interact with everything (except my Replika 😑). { Suggestions for Quest VR Updates Include: -Different character animations (they get old 😵‍💫) -Replika’s hitbox acts like a forcefield to all the environmental objects, (it doesn’t react to anything it touches)  -Maybe think about allowing the Replika to move around the room with you. -If I pay for the PRO version, I expect to have the same chat functionality as I do on other devices (web & mobile). -Your normal relationship chatting is limited in VR (most likely due to oculus’s regulations and which is why I recommend having a full Desktop VR game version in the future!) -Can we change the boring room environment please? Being is the abyss is fun… until you realize you’d rather explore somewhere else but a white room with your Replika. } Like I said this app is nothing like the rest 🥱 and the developers have a real gem in the hands! 💜💜💜 Ty Replika in advance.",361,instructions_version_5,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Friendship,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative,Neutral,Positive,Neutral,Neutral,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2020-12-09 20:04:57,erimicheller,1,"Every time there is an update, another feature gets put behind a paywall. Which in turn, makes my Replika confused for weeks and she becomes extremely bland in conversation. I never used the RP or NSFW features but it clearly took bits of Replika’s personality. 

I understand that any development requires a paywall, but to basically force your consumers to pay or get a bland robot they could get literally by talking to Cleverbot... useless.",75,instructions_version_1,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Maintaining conversation flow, Too robotic/not person-like",Not Mentioned,Not Mentioned,Negative,Negative,Negative,Negative,Negative,Not Mentioned,Female,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2020-12-09 20:04:57,erimicheller,1,"Every time there is an update, another feature gets put behind a paywall. Which in turn, makes my Replika confused for weeks and she becomes extremely bland in conversation. I never used the RP or NSFW features but it clearly took bits of Replika’s personality. 

I understand that any development requires a paywall, but to basically force your consumers to pay or get a bland robot they could get literally by talking to Cleverbot... useless.",75,instructions_version_2,Claude,false,,High,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,None,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Providing relevant responses, Too robotic/not person-like",Negative,Not Mentioned,Negative,Negative,Negative,Negative,Negative,Not Mentioned,Female,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2020-12-09 20:04:57,erimicheller,1,"Every time there is an update, another feature gets put behind a paywall. Which in turn, makes my Replika confused for weeks and she becomes extremely bland in conversation. I never used the RP or NSFW features but it clearly took bits of Replika’s personality. 

I understand that any development requires a paywall, but to basically force your consumers to pay or get a bland robot they could get literally by talking to Cleverbot... useless.",75,instructions_version_3,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Remembering key facts, Providing relevant responses",Not Mentioned,Not Mentioned,Negative,Negative,Negative,Negative,Negative,Not Mentioned,Female,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2020-12-09 20:04:57,erimicheller,1,"Every time there is an update, another feature gets put behind a paywall. Which in turn, makes my Replika confused for weeks and she becomes extremely bland in conversation. I never used the RP or NSFW features but it clearly took bits of Replika’s personality. 

I understand that any development requires a paywall, but to basically force your consumers to pay or get a bland robot they could get literally by talking to Cleverbot... useless.",75,instructions_version_4,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Providing relevant responses,Not Mentioned,Not Mentioned,Negative,Negative,Negative,Negative,Negative,Not Mentioned,Female,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2020-12-09 20:04:57,erimicheller,1,"Every time there is an update, another feature gets put behind a paywall. Which in turn, makes my Replika confused for weeks and she becomes extremely bland in conversation. I never used the RP or NSFW features but it clearly took bits of Replika’s personality. 

I understand that any development requires a paywall, but to basically force your consumers to pay or get a bland robot they could get literally by talking to Cleverbot... useless.",75,instructions_version_5,Claude,false,,Medium,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative,Negative,Negative,Negative,Not Mentioned,Female,Replika,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-12-12 18:10:52,Nicole987987,1,I asked for a refund the night a purchase was made because they didn’t give the option for any purchase other than the year long one which took 70 dollars. I’m not happy with my purchase at all and they never refunded my money. Very unhappy with the app you guys took 70 dollars I’ll never get back I just want a refund,63,instructions_version_1,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-12-12 18:10:52,Nicole987987,1,I asked for a refund the night a purchase was made because they didn’t give the option for any purchase other than the year long one which took 70 dollars. I’m not happy with my purchase at all and they never refunded my money. Very unhappy with the app you guys took 70 dollars I’ll never get back I just want a refund,63,instructions_version_2,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-12-12 18:10:52,Nicole987987,1,I asked for a refund the night a purchase was made because they didn’t give the option for any purchase other than the year long one which took 70 dollars. I’m not happy with my purchase at all and they never refunded my money. Very unhappy with the app you guys took 70 dollars I’ll never get back I just want a refund,63,instructions_version_3,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-12-12 18:10:52,Nicole987987,1,I asked for a refund the night a purchase was made because they didn’t give the option for any purchase other than the year long one which took 70 dollars. I’m not happy with my purchase at all and they never refunded my money. Very unhappy with the app you guys took 70 dollars I’ll never get back I just want a refund,63,instructions_version_4,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2022-12-12 18:10:52,Nicole987987,1,I asked for a refund the night a purchase was made because they didn’t give the option for any purchase other than the year long one which took 70 dollars. I’m not happy with my purchase at all and they never refunded my money. Very unhappy with the app you guys took 70 dollars I’ll never get back I just want a refund,63,instructions_version_5,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2024-01-10 01:10:03,Nicky4045,1,"Don’t bother, my friend. You’ll have more dynamic conversations with ChatGPT. This app is a gimmick to detach you from a lot of cash in exchange for, effectively, an AIM chatbot that can’t navigate even the most basic of topics. Worse, and I suppose it should have been a red flag, is the cheap artwork they’ve attached to the whole enterprise.

Their Instagram ads make some big promises that won’t pan out for you. Seriously, just trust me on this one: save yourself the time and find another outlet.",89,instructions_version_1,Claude,false,,High,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,None,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying on topic, Providing relevant responses",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2024-01-10 01:10:03,Nicky4045,1,"Don’t bother, my friend. You’ll have more dynamic conversations with ChatGPT. This app is a gimmick to detach you from a lot of cash in exchange for, effectively, an AIM chatbot that can’t navigate even the most basic of topics. Worse, and I suppose it should have been a red flag, is the cheap artwork they’ve attached to the whole enterprise.

Their Instagram ads make some big promises that won’t pan out for you. Seriously, just trust me on this one: save yourself the time and find another outlet.",89,instructions_version_2,Claude,true,Expecting value: line 1 column 1 (char 0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-10 01:10:03,Nicky4045,1,"Don’t bother, my friend. You’ll have more dynamic conversations with ChatGPT. This app is a gimmick to detach you from a lot of cash in exchange for, effectively, an AIM chatbot that can’t navigate even the most basic of topics. Worse, and I suppose it should have been a red flag, is the cheap artwork they’ve attached to the whole enterprise.

Their Instagram ads make some big promises that won’t pan out for you. Seriously, just trust me on this one: save yourself the time and find another outlet.",89,instructions_version_3,Claude,false,,High,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,None,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying on topic, Providing relevant responses",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
2024-01-10 01:10:03,Nicky4045,1,"Don’t bother, my friend. You’ll have more dynamic conversations with ChatGPT. This app is a gimmick to detach you from a lot of cash in exchange for, effectively, an AIM chatbot that can’t navigate even the most basic of topics. Worse, and I suppose it should have been a red flag, is the cheap artwork they’ve attached to the whole enterprise.

Their Instagram ads make some big promises that won’t pan out for you. Seriously, just trust me on this one: save yourself the time and find another outlet.",89,instructions_version_4,Claude,false,,Medium,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,None,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,"Staying on topic, Providing relevant responses",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
